"CLASS_CODE","STUDENT_CODE","STUDENT_NAME","STUDENT_SEX","STUDENT_BIRTH","STUDENT_NUM","STUDENT_CELLPHONE_NUM","STUDENT_EMAIL","USE_YN","MEMO","REG_MEMBER_NO","REG_DATE","MOD_MEMBER_NO","MOD_DATE"
AC0001202530101AF,AC0001202530101AF003,"8848283C4A6C7C4005CCEBE650E5907D","1",D72CD2B84A1D8069D12BE8B4A71BF289,"3",,,Y,ㄱㄷㅈㄱ,M10000001,"2025-07-31 15:46:49",,
AC0001202530101AF,AC0001202530101AF004,"0C34971D639318E10C458C246C85A68F","1","6DC347958FE582F733BFB6974CF78535","4",,,Y,ㅂㅈㄷ,M10000001,"2025-08-07 16:37:41",,
AC0001202530101AF,AC0001202530101AF011,CF3E76E10CC3B1573E0F66425FEACD70,"1",A96D65688E8150545BD45DFB6ABF497E,"11",,,Y,아버지를 아버지라 부르지 못함,M10000001,"2025-07-07 01:13:51",M10000001,"2025-08-06 17:25:52"
AC00012025302AC6F,AC00012025302AC6F001,"2E92F4C3BE043F405C9CCDE511013C37","2",BC29FF0F5D726E734D11284482198721,"1",,,Y,비고 내용 없습니다.,M10000001,"2025-07-24 11:55:45",,
AC00012025302AC6F,AC00012025302AC6F002,FA125936252C097D1D80706E3AD700C5,"1",C4BF2031E3C7C231432A0F93EC144C42,"2",,,Y,"",M10000001,"2025-07-24 11:55:45",,
AC00012025302AC6F,AC00012025302AC6F003,"296A94CF96DAB4A9BD5D720CE98D8621","1","33296EBFE2268E19C8EF7F4845996DF9","3",,,Y,"",M10000001,"2025-07-24 11:55:45",,
AC00012025303B7A5,AC00012025303B7A5001,"43A1DAD87501B4EA160A043F381057AA","1","3532AC0BB80C25820F683747E9EA29FF","1",,,Y,"",M10000001,"2025-07-24 11:55:45",,
AC00012025303B7A5,AC00012025303B7A5002,"57E1BDB9F00077101982FC6EA8A1626D","1","52D672FFFBECDFC0E7E1AEF2E948D463","2",,,Y,"",M10000001,"2025-07-24 11:55:45",,
AC00012025303B7A5,AC00012025303B7A5003,"62D441A305FA25C57DF4B7891DCB8B49","1","2212E851FE685D69CBD8905DC5D250F0","3",,,Y,"",M10000001,"2025-07-24 11:55:45",,
AC00012025303B7A5,AC00012025303B7A5004,"0869EE4595914BF0F5801E7840C7FBC7","1",DB890644A0785841FE5D1E58262954BC,"4",,,Y,"",M10000001,"2025-07-24 11:55:45",,
AC00012025401F67B,AC00012025401F67B001,FBAAD36D6583DF3705BF7CA3B813A9F3,"1",D136DF2C04D8C9F325101765D27F3FC8,"1",,,Y,"",M10000001,"2025-08-21 16:56:17",,
AC00012025401F67B,AC00012025401F67B002,"05C34BBEDC12A712ED2783E0EFCE4FFB","1",FE309F506785F417AB98B5D4D587FFFD,"2",,,Y,"",M10000001,"2025-08-21 16:56:17",,
AC00012025401F67B,AC00012025401F67B003,"0E2C8A1477D8526A941BE489FAEFE60A","1",DDCD9CF78B5AC903523E48F7481A2E87,"3",,,Y,"",M10000001,"2025-08-21 16:56:17",,
AC00012025401F67B,AC00012025401F67B004,"5A14D96967C00D995A80A033DB2FFBC8","1","4EED89018BB5B6EBC2E2153F4595787B","4",,,Y,"",M10000001,"2025-08-21 16:56:17",,
AC00012025401F67B,AC00012025401F67B005,C7D2E79C76A0CBDE194C369AD185A25E,"2",E6000F27211C0FBBDEF87B7F28CE5FD7,"5",,,Y,"",M10000001,"2025-08-21 16:56:17",,
AC00012025401F67B,AC00012025401F67B006,"65A3CB0FADCF58CDC9B47A3E538D8BAE","2",E5B4F38DD773AE0975440EE6CCFD0B1B,"6",,,Y,"",M10000001,"2025-08-21 16:56:17",,
AC00012025401F67B,AC00012025401F67B007,"0D37A6CE4D67EFFEC9244FB18129923B","2","6D0C65E04CD1CCCD9758B75BF83FD23B","7",,,Y,"",M10000001,"2025-08-21 16:56:17",,
AC000120255019FA1,AC000120255019FA1001,D253DFEC9F2D67E6948F1C0A5A1D975B,"2",D136DF2C04D8C9F325101765D27F3FC8,"1",,,Y,선생님을 좋아하는 학생 선생님을 좋아하는 학생 선생님을 좋아하는 학생 선생님을 좋아하는 학생,M10000001,"2025-07-18 11:42:27",M10000001,"2025-07-31 16:26:34"
AC000120255019FA1,AC000120255019FA1002,"5C7A3783DF43DEA1580D7CE27CEF981C","1",D136DF2C04D8C9F325101765D27F3FC8,"2",,,Y,눈에 띄지 않는 학생,M10000001,"2025-07-18 11:42:27",,
AC000120255019FA1,AC000120255019FA1003,D24E1782681A3D3DE7445F276B3DD811,"2",D136DF2C04D8C9F325101765D27F3FC8,"3",,,Y,공부를 잘하는 학생,M10000001,"2025-07-18 11:42:27",,
AC000120255019FA1,AC000120255019FA1004,"3795E83A4D69DA48996175BBEF2B43BC","1",D136DF2C04D8C9F325101765D27F3FC8,"4",,,Y,눈에 띄지 않는 학생,M10000001,"2025-07-18 11:42:27",,
AC000120255019FA1,AC000120255019FA1005,"7241CDF2E4E9B64D4C275996495440D1","2",D136DF2C04D8C9F325101765D27F3FC8,"5",,,Y,협력적인 학생,M10000001,"2025-07-18 11:42:27",,
AC000120255019FA1,AC000120255019FA1006,"9789B757CBB3BA868766EA293C5FD2F6","1",D136DF2C04D8C9F325101765D27F3FC8,"6",,,Y,선생님을 좋아하는 학생,M10000001,"2025-07-18 11:42:27",,
AC000120255019FA1,AC000120255019FA1007,E0A8FEA51109DE3DC37A563A1D956FC5,"1",D136DF2C04D8C9F325101765D27F3FC8,"7",,,Y,왕따인 학생,M10000001,"2025-07-18 11:42:27",,
AC000120255019FA1,AC000120255019FA1008,"70405F1D8123DC761E00FCBDB08FD26F","2",D136DF2C04D8C9F325101765D27F3FC8,"8",,,Y,인기 많은 학생 인기 많은 학생인기 많은 학생인기 많은 학생인기 많은 학생인기 많은 학생인기 많은 학생인기 많은 학생인기 많은 학생인기 많은 학생인기 많은 학생인기 많은 학생인기 많은 학생인기 많은 학생인기 많은 학생인기 많은 학생인기 많은 학생인기 많은 학생인기 많은,M10000001,"2025-07-18 11:42:27",M10000001,"2025-07-31 16:28:14"
AC000120255019FA1,AC000120255019FA1009,F6E996960F99CC066E2FF1EDE21A3155,"2",D136DF2C04D8C9F325101765D27F3FC8,"9",,,Y,감정기복이 심한 학생,M10000001,"2025-07-18 11:42:27",,
AC000120255019FA1,AC000120255019FA1010,"20898C23313D765975E47C7E8F5D33D8","2",D136DF2C04D8C9F325101765D27F3FC8,"10",,,Y,협력적인 학생,M10000001,"2025-07-18 11:42:27",,
AC000120255019FA1,AC000120255019FA1011,"1B397E35B46B8C16AE3F2BAD7E8BAC3E","2",D136DF2C04D8C9F325101765D27F3FC8,"11",,,Y,공격성이 높은 학생,M10000001,"2025-07-18 11:42:27",,
AC000120255019FA1,AC000120255019FA1012,"10766F1D2FBAF5908C7C6DB6398AAF70","2",D136DF2C04D8C9F325101765D27F3FC8,"12",,,Y,무기력한 학생,M10000001,"2025-07-18 11:42:27",,
AC000120255019FA1,AC000120255019FA1013,"5E5DB14B46D1307908380BCDD8022403","1",D136DF2C04D8C9F325101765D27F3FC8,"13",,,Y,눈에 띄지 않는 학생,M10000001,"2025-07-18 11:42:27",,
AC000120255019FA1,AC000120255019FA1014,C98C1D9EC36323B4D2A9B0346B16163F,"2",D136DF2C04D8C9F325101765D27F3FC8,"14",,,Y,감정기복이 심한 학생,M10000001,"2025-07-18 11:42:27",,
AC000120255019FA1,AC000120255019FA1015,E42E189E9A3D6C72F2BC74BB8CCB1EB0,"2",D136DF2C04D8C9F325101765D27F3FC8,"15",,,N,눈에 띄지 않는 학생,M10000001,"2025-07-18 11:42:27",,
AC000120255019FA1,AC000120255019FA1016,"0065B55D2CCDF4FF73561DA74FDA4433","2",D136DF2C04D8C9F325101765D27F3FC8,"16",,,Y,왕따인 학생,M10000001,"2025-07-18 11:42:27",,
AC000120255019FA1,AC000120255019FA1017,C43776015AF60D1B096089513997EB2B,"1",D136DF2C04D8C9F325101765D27F3FC8,"17",,,Y,공격성이 높은 학생,M10000001,"2025-07-18 11:42:27",,
AC000120255019FA1,AC000120255019FA1018,B51533422C4188E9022DA6097298D8F8,"1",D136DF2C04D8C9F325101765D27F3FC8,"18",,,Y,질문을 잘하는 학생,M10000001,"2025-07-18 11:42:27",,
AC000120255019FA1,AC000120255019FA1019,"4B5967A417A75B93FCFA0A57A92D3BEB","1",D136DF2C04D8C9F325101765D27F3FC8,"19",,,Y,인기 많은 학생,M10000001,"2025-07-18 11:42:27",,
AC000120255019FA1,AC000120255019FA1020,BCBC94B2638BCAF468CBD9E7436773BE,"1",D136DF2C04D8C9F325101765D27F3FC8,"20",,,Y,무기력한 학생,M10000001,"2025-07-18 11:42:27",,
AC000120255019FA1,AC000120255019FA1021,"57C9C40CDD83B45F69815D0763A36C34","2",D136DF2C04D8C9F325101765D27F3FC8,"21",,,Y,질문을 잘하는 학생,M10000001,"2025-07-18 11:42:27",,
AC000120255019FA1,AC000120255019FA1022,"9ADCF4D437B30182E379F9095A687764","2",D136DF2C04D8C9F325101765D27F3FC8,"22",,,Y,공부를 잘하는 학생,M10000001,"2025-07-18 11:42:27",,
AC000120256016589,AC000120256016589001,D253DFEC9F2D67E6948F1C0A5A1D975B,"2",DFDABDFA22D7B72CEB3B1E93B73B2E81,"1",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589002,"08AC7AA4E5B2AB53D891F232C67FE151","1","947518134AB030FBA30B45EF676273DB","2",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589003,D24E1782681A3D3DE7445F276B3DD811,"2",AC25217CEF9BA0548AB5EDCA496E2070,"3",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589004,"4CD16F7FE8268197637D15A421F039FF","1","95BADB3618F6A8EC0C399B6B217BCA2F","4",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589005,FA75BD2E88F3ACD2E3CDE96140B9088F,"2","4F6C041708B9A299E8FF232DC5457315","5",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589006,"628CBE2867FBD2A78A0C9000C1E02EC6","1","56789F76E0DDADAB5B2831DB5A18E4CC","6",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589007,"734169665758F9690C3AE328EEC3EC6C","2","41D6A45E8EDE44D14F373424DC741B81","7",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589008,"150D046A14369D6F4F3AEBB74E4C2228","2","05E97C823F4F9E02586F5CCE27D01094","8",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589009,"1B397E35B46B8C16AE3F2BAD7E8BAC3E","2",F6A2C181309F57B4220EB87411BC8C1D,"9",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589010,E4A84B327E30E4D781B28B9D99D3A643,"1",FAC33EE60A162DBD9576B6A48B38696C,"10",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589011,"17EDB034BFA2EC64D700EB5C9195DD88","1","33999668C35C87419ECF9CA8EFD07A5D","11",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589012,E94705151D1BE2A85BF18A6090A09B63,"1",A53F81CF888356B90177542AAA1DCB80,"12",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589013,"5B9B415C1474E4CED7A9A505215501D4","2",A168055DCFBB6ADCCD080C2B720E0050,"13",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589014,F7842F6240BADB51E0AD5A0F8752DA7A,"1",FF380DA7822BE88402AEC074300294EA,"14",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589015,"0A6D3F6E0316EDAA23D1B45BD6F32D13","1","4C555B19554D995EC8D4BA2E564DFB68","15",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589016,"088C5961DCA2EB7D1AA6618996072D9B","2","191D67077B0A86EB4091620D93BEC405","16",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589017,"733B10D0A90A3F7D7216AB47E2CA2929","1","16DDE31B79CE484FAEC61BAF06EC47C7","17",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589018,"10766F1D2FBAF5908C7C6DB6398AAF70","2",BDEDEFC1CEB8BDFDEB42C8B3626966FB,"18",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589019,"76011B1A57C2CAD2098163DA91638341","1",A027B4D6F3CFE07028991D08EB0751EC,"19",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589020,EBBA8246372A1C3038DDE8B850A8F954,"2","4DEB3DD5A3EA07603FBE4DB0F7B809D3","20",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589021,"77F39CAC5CD02208AEE68A455D3F5345","2","832670209E7540D8D4A5129FA079BF10","21",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589022,F0512B861BFDDA90A913079E00EE34AC,"1","5764D62BABD35D2E90E13B3374D536E5","22",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589023,"4AA750113329195D8B345AB16FD51EA9","1",E807B6A6A21FD05D402E57263ADE2A46,"23",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589024,C446269BEF34EA2F808ADF718D784400,"2","8966A7C416F45F01BAE82E30BCD4C335","24",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC000120256016589,AC000120256016589025,"46F00CEE099B49ACFD72E51D388F92D1","1",BC28A2FFCCA2931401153220415524AD,"25",,,Y,비고 내용 없습니다.,M10000001,"2025-07-08 04:32:58",,
AC0001202560287EC,AC0001202560287EC001,"1D7BAB96677E39C0349D5BAA39AC9EC1","1","569CE9732A0B76F2C62C2201AE798878","1",,,Y,"",M10000001,"2025-07-11 16:15:25",M10000001,"2025-07-11 17:21:54"
AC0001202560287EC,AC0001202560287EC002,AC1BCD2A8F3C2F740E9FACCB1F60E6DD,"2","98C78A9B50D2080128F45C5963E388FB","2",,,Y,"",M10000001,"2025-07-11 16:36:06",,
AC0001202560287EC,AC0001202560287EC003,C62DB1F432C0CB3C298A4605EA40BF8D,"1","79E5E03194F29266905829C92A09B776","3",,,Y,"",M10000001,"2025-07-11 16:36:06",,
AC0001202560287EC,AC0001202560287EC004,"70D8F3CC24F45324817657A6199ABF8F","1","7D3D9D21893C2E61EC0B9A2F2DE88D96","4",,,Y,"",M10000001,"2025-07-11 16:36:06",,
AC0001202560287EC,AC0001202560287EC005,"2C9478948B61D65FEA3457FCD9D735C3","1",DECF0E9AB2CA7A0E075F326ADF70633E,"5",,,Y,"",M10000001,"2025-07-11 16:36:06",,
AC0001202560287EC,AC0001202560287EC006,"47BF222077CAA0D0097060EE117FEB0C","2","38D405D055DF03A254A5592AAA6E6AE2","6",,,Y,"",M10000001,"2025-07-11 16:36:06",,
AC000120256042D2E,AC000120256042D2E001,D253DFEC9F2D67E6948F1C0A5A1D975B,"1",D136DF2C04D8C9F325101765D27F3FC8,"1",,,Y,인기 많은 학생,M10000001,"2025-07-16 11:00:07",,
AC000120256042D2E,AC000120256042D2E002,FE860B4D42CF94A7990EA236E4ED90BF,"1",D136DF2C04D8C9F325101765D27F3FC8,"2",,,Y,왕따인 학생,M10000001,"2025-07-16 11:00:07",,
AC000120256042D2E,AC000120256042D2E003,"1B397E35B46B8C16AE3F2BAD7E8BAC3E","2",D136DF2C04D8C9F325101765D27F3FC8,"3",,,Y,공격성이 높은 학생,M10000001,"2025-07-16 11:00:07",,
AC000120256042D2E,AC000120256042D2E004,"62D441A305FA25C57DF4B7891DCB8B49","1",D136DF2C04D8C9F325101765D27F3FC8,"4",,,Y,협력적인 학생,M10000001,"2025-07-16 11:00:07",,
AC000120256042D2E,AC000120256042D2E005,"10766F1D2FBAF5908C7C6DB6398AAF70","2",D136DF2C04D8C9F325101765D27F3FC8,"5",,,Y,정서적 공감이 높은 학생,M10000001,"2025-07-16 11:00:07",,
AC000120256042D2E,AC000120256042D2E006,"5773A70F59C45ED0E9A7673FACBA9C82","1",D136DF2C04D8C9F325101765D27F3FC8,"6",,,Y,리더십 있는 학생,M10000001,"2025-07-16 11:00:07",,
AC000120256042D2E,AC000120256042D2E007,DC33DE19B7932DC658F35C336B8D0ECB,"1",D136DF2C04D8C9F325101765D27F3FC8,"7",,,Y,공부를 잘하는 학생,M10000001,"2025-07-16 11:00:07",,
AC000120256042D2E,AC000120256042D2E008,"073C3392B150F14031B67C84148D62D0","2",D136DF2C04D8C9F325101765D27F3FC8,"8",,,Y,선생님을 좋아하는 학생,M10000001,"2025-07-16 11:00:07",,
AC000120256042D2E,AC000120256042D2E009,"150D046A14369D6F4F3AEBB74E4C2228","2",D136DF2C04D8C9F325101765D27F3FC8,"9",,,Y,교사에게 반항하는 학생,M10000001,"2025-07-16 11:00:07",,
AC000120256042D2E,AC000120256042D2E010,"4E6A82E4520C9936A84600B584A7F3A1","2",D136DF2C04D8C9F325101765D27F3FC8,"10",,,Y,내성적인 학생,M10000001,"2025-07-16 11:00:07",,
AC000120256042D2E,AC000120256042D2E011,"098D6D5EC3AF5A30BD02A61FA66C0CEB","1",D136DF2C04D8C9F325101765D27F3FC8,"11",,,Y,의존적인 학생,M10000001,"2025-07-16 11:00:07",,
AC000120256042D2E,AC000120256042D2E012,"1620508DCEED62EFF438A5BBFCBF6FED","2",D136DF2C04D8C9F325101765D27F3FC8,"12",,,Y,친구와 갈등이 많은 학생,M10000001,"2025-07-16 11:00:07",,
AC000120256042D2E,AC000120256042D2E013,"8B318607F4BD379EB5B07C56EFF61B20","2",D136DF2C04D8C9F325101765D27F3FC8,"13",,,Y,공감 표현이 많은 학생,M10000001,"2025-07-16 11:00:07",,
AC000120256042D2E,AC000120256042D2E014,"4D2B07D2759160C93C0A92681236E325","1",D136DF2C04D8C9F325101765D27F3FC8,"14",,,Y,갈등을 중재하는 학생,M10000001,"2025-07-16 11:00:07",,
AC000120256042D2E,AC000120256042D2E015,B8CCE458BAB113E4D7C048E2E51909A3,"2",D136DF2C04D8C9F325101765D27F3FC8,"15",,,Y,재미있는 학생,M10000001,"2025-07-16 11:00:07",,
AC000120256042D2E,AC000120256042D2E016,"0E658A3F4E8BC0B1B06C6A0E7949F292","1",D136DF2C04D8C9F325101765D27F3FC8,"16",,,Y,목표지향적인 학생,M10000001,"2025-07-16 11:00:07",,
AC000120256042D2E,AC000120256042D2E017,E497C1C1D3B787FBCE75312542A5A591,"2",D136DF2C04D8C9F325101765D27F3FC8,"17",,,Y,회피 성향이 있는 학생,M10000001,"2025-07-16 11:00:07",,
AC000120256042D2E,AC000120256042D2E018,FDF7F45DDFF25FDEE2220873F64D4729,"1",D136DF2C04D8C9F325101765D27F3FC8,"18",,,Y,규칙을 잘 지키는 학생,M10000001,"2025-07-16 11:00:07",,
AC000120256042D2E,AC000120256042D2E019,D0926435E17F33C3FCCEC043326414A3,"2",D136DF2C04D8C9F325101765D27F3FC8,"19",,,Y,배려형 학생,M10000001,"2025-07-16 11:00:07",,
AC000120256042D2E,AC000120256042D2E020,E4A84B327E30E4D781B28B9D99D3A643,"1",D136DF2C04D8C9F325101765D27F3FC8,"20",,,Y,협력적인 학생,M10000001,"2025-07-16 11:00:07",,
AC00022025301E0AC,AC00022025301E0AC001,"3C1DA9FAC37D77AD4230FFAD57589585","1",EF66FCD8AE4BBC67F17CFBE7821BD9A6,"1",,,N,x2;;,M10000041,"2025-07-14 15:36:44",M10000041,"2025-08-07 09:57:57"
AC00022025301E0AC,AC00022025301E0AC002,A719559946B0DAEB1EDD955B253852F8,"1","178017AAD1B9189B17961843A5027AA7","2",,,N,"",M10000041,"2025-07-16 14:40:10",M10000041,"2025-08-08 09:37:49"
AC00022025301E0AC,AC00022025301E0AC003,"5AF355DA19183E38C5A0746EA449943E","1","00344D29C1B3D6FD8CD66BE9F2DD06D1","3",,,Y,"",M10000041,"2025-07-16 14:40:33",,
AC00022025301E0AC,AC00022025301E0AC004,FD32CA86D237706C01F19C07FE3582A4,"1",D72CD2B84A1D8069D12BE8B4A71BF289,"4",,,Y,"",M10000041,"2025-07-16 14:43:31",,
AC00022025301E0AC,AC00022025301E0AC007,FEC6B4D40D1E73B84B122976D8ADABB8,"2",DC5E762B35DF020758A5F6C779A595F0,"7",,,Y,"",M10000041,"2025-07-16 14:48:13",,
AC00022025301E0AC,AC00022025301E0AC010,E348370A706BF1BA14D345D26656AE8E,"1",DC5E762B35DF020758A5F6C779A595F0,"10",,,Y,"",M10000041,"2025-07-23 16:36:10",,
AC00022025302A937,AC00022025302A937001,F202E9138A207316BCA88040EA39B475,"2",C3BCDF38B2E643BFEF4E8204597894EC,"1",,,N,"",M10000041,"2025-07-23 14:25:32",M10000041,"2025-08-06 16:48:33"
AC00022025303BF27,AC00022025303BF27001,FC223E1A8954963380F6A3E21D67D245,"2","19CC8C45E85F7EDA08D344DE63812F48","1",,,Y,dfgbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb,M10000004,"2025-07-08 06:13:27",M10000004,"2025-07-10 05:27:43"
AC00022025303BF27,AC00022025303BF27002,BC0426157ECBFD2690F5218352D3AB10,"1","3842A32DBF2515616E8876CF0E2D648C","2",,,Y,"",M10000004,"2025-07-08 06:13:54",,
AC00022025401C594,AC00022025401C594001,FEC6B4D40D1E73B84B122976D8ADABB8,"1",A9FFE3297A2C7560D23B4B988B18687B,"1",,,Y,"",M10000003,"2025-07-22 10:41:57",,
AC000220254103151,AC000220254103151001,"9B7FF4D4DA3DA6F26CE03469C5C6016E","2",D52EFBC8B7EDBBBF4C5D488EBB388CE3,"1",,,Y,특이사항 내용 없습니다.,M10000041,"2025-08-07 09:09:10",M10000041,"2025-08-07 09:39:44"
AC000220254103151,AC000220254103151002,"1895B7F3C81AD60F67A2BD33371E7C3A","1",FE309F506785F417AB98B5D4D587FFFD,"2",,,Y,특이사항 내용 없습니다.,M10000041,"2025-08-07 09:09:10",,
AC000220254103151,AC000220254103151003,"962B1A7CE1450ECEBE1F58B70648046C","1",BFBDE7A1491465161E51C7257131760C,"3",,,Y,"",M10000041,"2025-08-07 09:49:03",,
AC00022025507DF01,AC00022025507DF01001,FD32CA86D237706C01F19C07FE3582A4,"1",A9FFE3297A2C7560D23B4B988B18687B,"1",,,Y,"",M10000003,"2025-07-22 10:42:19",,
